Julian Day,Ross,King Hakon,East Antarctica,Weddell,Bellinghausen
55,0.966310397459583,0.226538423680795,0.551009403671,1.34438121243231,0.297108378991607
56,0.940549724296749,0.221668881344615,0.540841934521723,1.32977736225766,0.288027574226313
57,0.927611272643007,0.218514034324904,0.536830106180588,1.32066362496619,0.281985488944133
58,0.90771252408094,0.212702521604751,0.528857450308365,1.30560013307065,0.277470600817644
59,0.893650973222998,0.210034301917074,0.518622948509921,1.2996036179217,0.274936432251832
60,0.881456965674697,0.208918125431523,0.510779646515662,1.28859223058801,0.26611668814305
61,0.868842620720332,0.205124393642873,0.507932046699501,1.28030728449992,0.264686334613847
62,0.86457065123888,0.202225839883835,0.497721528934847,1.26879943874428,0.260146519021685
63,0.860069043276449,0.193452363609419,0.492102336345623,1.25739069158968,0.257657199002359
64,0.856250109359386,0.187932916443931,0.485841958224904,1.24929811073072,0.25572050377047
65,0.853634673342168,0.185391654454323,0.483076710515605,1.24401237858087,0.251596399401147
66,0.850617100215802,0.186627722522783,0.475099737754742,1.2404394733984,0.251444770814156
67,0.849567982830537,0.181744322040503,0.470344302876693,1.237038929822,0.249563178842029
68,0.850764310476625,0.180398152093991,0.463744549464865,1.24432775891653,0.24569116563623
69,0.852873487573023,0.175238056589757,0.463867907603865,1.24548074018311,0.240181059756126
70,0.856723959453303,0.173788858086376,0.466220815582823,1.25300093932186,0.235019376967404
71,0.859051516713019,0.169924223394307,0.466080658678289,1.25448393220201,0.234308028306496
72,0.853561393493024,0.167944870973459,0.469030893419373,1.25834650718899,0.240326170101625
73,0.86176882112141,0.170413089249011,0.470512680199532,1.25732559985793,0.233977563983886
74,0.873122541390847,0.169876029137036,0.465266071300365,1.26102840018119,0.230621892402321
75,0.904688561463398,0.16805603066484,0.465976373915663,1.25854031729404,0.23315372577971
76,0.936972828692971,0.164734337630598,0.473457830871073,1.26475344258759,0.235906603276593
77,0.965359173566408,0.167313329887916,0.478855081958719,1.27188487291535,0.232399932671604
78,0.996675342612146,0.16623913153706,0.486400284466468,1.28230671001009,0.232014649315415
79,1.02231167057499,0.175579450993911,0.497429528870858,1.29646577432958,0.234192930113005
80,1.04476367937156,0.177143625957248,0.508946212872652,1.30021177627964,0.233203234107138
81,1.06670330706643,0.177254651052903,0.514771596862865,1.31280498248542,0.231895991591201
82,1.08918865252376,0.178889131507348,0.527027544590601,1.32412401333217,0.234194089693178
83,1.11896438063785,0.181573350995065,0.539362129767303,1.32888631430139,0.240526854533686
84,1.15579873064452,0.186292847010072,0.559976793427576,1.32842569402149,0.248037188955164
85,1.18623499784957,0.190959851275154,0.579027199218537,1.33622292677021,0.254532686180644
86,1.21308517940972,0.191570257205208,0.603371788990531,1.35775711372582,0.258204718374595
87,1.24326219204667,0.19173001718224,0.623589632154204,1.38449589757711,0.262024944333894
88,1.29680097300473,0.195334613010148,0.644899922208284,1.40011043754672,0.266785826347766
89,1.34966133014795,0.198926282956787,0.661720087881488,1.42174104168103,0.272825814273913
90,1.38492945821802,0.209603207228694,0.67015912634188,1.43970971638054,0.271055764830868
91,1.41652258948162,0.218032000897692,0.681813543237356,1.45853825518071,0.269525829379087
92,1.45429135643202,0.230345507015645,0.697915297641578,1.47612895708966,0.276614494997567
93,1.48256927500419,0.242889027280511,0.716439002371507,1.49082521305906,0.284963469284731
94,1.50953272061326,0.24981748248511,0.724596626464717,1.50850348336465,0.295430370131085
95,1.54157255064624,0.265327417479633,0.731687885732745,1.52557649942654,0.310960171832489
96,1.57282401630772,0.278848520634553,0.743993829061266,1.54792111454754,0.317689316272457
97,1.60694962424554,0.292029621096795,0.761193283336149,1.56036305902718,0.323425009117863
98,1.63724973328523,0.304443009124654,0.780631715165546,1.57952636699202,0.33002068025608
99,1.67452516679081,0.31637716810402,0.796618572309548,1.60486382378805,0.337319793536986
100,1.71589644785465,0.331339947133807,0.814155198713697,1.62429464972644,0.337184159630235
101,1.7465247834292,0.342795867170242,0.829796840881458,1.64809582987431,0.342159815762439
102,1.77227478092004,0.351920858076374,0.849594516114748,1.66769104808378,0.350955386981525
103,1.81473101457575,0.36343245095551,0.863210856925759,1.68781700024863,0.360978812000236
104,1.85461808719456,0.368105782744321,0.877449194481875,1.70536494716502,0.369585312178931
105,1.88878798960218,0.378106093043019,0.886576773166607,1.72021671451363,0.377678942792206
106,1.92424081637411,0.398840267721322,0.90326264415823,1.74002376707959,0.380433532078511
107,1.95648611458991,0.413304608614984,0.917324185059747,1.76328107313129,0.378255333957016
108,1.9865178797451,0.424903355145884,0.925949003988791,1.79073564656238,0.379850825381378
109,2.02601761072962,0.431324666683178,0.947410844553055,1.82475411936346,0.377168677258915
110,2.06038952793987,0.441422475075891,0.974018375194779,1.8465332917619,0.374027669439328
111,2.0903259853753,0.462504971351259,0.989892084594493,1.87375771870371,0.37260685438701
112,2.12952440192942,0.484745483086417,1.00675508411291,1.90020841048122,0.378297045801799
113,2.15819676510627,0.49875593328282,1.03147065482668,1.9234040421917,0.389459657239586
114,2.19797046840429,0.519689477039457,1.05240014249812,1.94913754735729,0.397447815347898
115,2.22919108272251,0.546176168601232,1.06463767260717,1.96724916017503,0.404116552776414
116,2.26359183415666,0.574364757725902,1.08362502963826,1.99002589848816,0.413173054814552
117,2.30201602029078,0.599211922301533,1.09782539068107,2.00886693902599,0.420601955171222
118,2.336455982536,0.6204060936753,1.12378900423619,2.02667107844789,0.422631983045798
119,2.37756068869334,0.636252588739971,1.14694865769525,2.05787618858353,0.418951968170267
120,2.41174965209913,0.652669043266676,1.17326561172475,2.09281808856407,0.415058784698313
121,2.45060158678887,0.677286403821963,1.19513094812012,2.11715950004932,0.422871409513845
122,2.48182028633036,0.701198843173706,1.2135828995201,2.1396503112998,0.431542322499554
123,2.5071382494437,0.726072850571016,1.23176841936832,2.17127682461178,0.431011216593411
124,2.54213484968672,0.74557734878429,1.25369404928054,2.20292722426815,0.433659505509708
125,2.56899813975282,0.7711159518895,1.28404058693034,2.22511989996077,0.446562333878335
126,2.5931731517643,0.80390257028384,1.29620380796063,2.24974666471973,0.455771886624437
127,2.62438343378193,0.835790801612125,1.31503630042712,2.27084739876472,0.464733745061167
128,2.64960564388296,0.863885269270617,1.33518244151725,2.2929798100568,0.478020270742962
129,2.67234137238255,0.886481261740572,1.34917377668875,2.32196581348729,0.493554183642017
130,2.70134272837845,0.905043956148858,1.37242256973231,2.35281576000714,0.506409706792071
131,2.74758802961087,0.927512338497548,1.38674047279321,2.38263549263432,0.511352180816989
132,2.77170555957554,0.952888068897508,1.40245435049583,2.40914211647777,0.523485601376883
133,2.8108997635915,0.990180837564718,1.42128740317817,2.42614078343371,0.533349358996614
134,2.84716178997044,1.01532287625007,1.43752225181714,2.45028949062554,0.541139626748569
135,2.8816293777113,1.04433788423327,1.45968634963144,2.47904551756609,0.557537815387311
136,2.92153174687618,1.0660063888245,1.4795372592032,2.50446796627152,0.574302183236365
137,2.96890605170262,1.08481846048692,1.50718938390508,2.5266900528817,0.577674403082508
