Julian Day,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Average,+2S SD,-2 SD
11,1.09187879204829,1.25014653988761,1.42045003477581,0.845027478027016,1.52807668064995,1.70898118086777,2.20443040222518,0.95552110683709,2.11009316564533,2.3079710220661,1.48242068171808,1.20227836398602,1.45256049906154,1.39891009150063,0.983387727416979,1.40423349150727,1.35017912855819,1.05911927155411,1.16342635113932,1.72085865858847,1.6399555818912,1.1967533055581,1.97459631152031,2.01149954078924,1.75643838803176,0.996455816372221,1.118566834608,1.32868644625513,2.56244454903894,2.41463863380379,2.12994885018956,1.92953708069691,2.44211726149674,1.24136385819062,1.62292166340337,1.73144062780683,1.3988768667969,0.718805719422602,0.705185298242066,1.13609639358201,0.923650179932004,1.40232141729187,1.49119524222199,2.45871414784119,0.5236763366028
12,0.996359679631478,1.16890740977341,1.27073493942782,0.804147665638244,1.46823265488831,1.67123523586777,2.02349367422519,0.913565631664204,1.98325533734257,2.3079857080661,1.41418702565406,1.07774419890421,1.32048784686623,1.3330301430077,0.876884146049772,1.29076896408668,1.31168388399386,1.01951611215158,1.05137988441354,1.63699415842642,1.57307959833081,1.15026924151329,1.88990000993108,1.92416763418504,1.57359433051537,0.90363367846585,1.02178178924121,1.30246605006624,2.4649756871553,2.27727865986659,2.04035768009252,1.79964772170596,2.28325132082178,1.17603210220035,1.5050373188756,1.65817061446846,1.35832116925169,0.678656339254398,0.675741886302297,1.08862400297181,0.877750489996211,1.3223335007826,1.40665776485088,2.34192716151401,0.471388368187746
13,0.966671801299539,1.07673593067351,1.16895697561572,0.775041589348383,1.35162407347398,1.54907253432336,1.95717420627839,0.852560761664204,1.85673933721336,2.2462124920661,1.31428346166965,1.01019154859874,1.26385310844708,1.22969733531727,0.832553550315309,1.22275029629772,1.25704353321467,0.95382422952905,0.902850367335275,1.5478684905833,1.5308295468064,1.09901071864051,1.78381215893108,1.85198756662938,1.41754185044099,0.823128254020131,0.927901298772286,1.28123142964761,2.37099281458165,2.13522258594013,1.94332798383453,1.67503851748406,2.11489807098376,1.12783192515063,1.42339035353613,1.6015205976109,1.21250600462688,0.661360267979549,0.678908239302296,1.04132475740416,0.84120550264098,1.20453328362172,1.32607863956667,2.22116901078168,0.430988268351654
14,0.908881909447601,0.942799831207601,1.13405785044991,0.745881345397836,1.31809788127475,1.5225223228975,1.7831826926905,0.817207537963738,1.73112336988276,1.86820281867288,1.2401161889209,0.985595289988632,1.22129894385189,1.09640744144516,0.788890669438356,1.06585650267826,1.23183060810123,0.918315852089488,0.780691293922102,1.44578613764102,1.47277586933081,1.04108683669531,1.64608621774145,1.74458849777939,1.2635498241627,0.737751565163647,0.878369623468767,1.24659149349476,2.23637405009496,1.89738120894031,1.86283428803956,1.53121323434493,1.96792882667903,1.08858386877206,1.36524168502139,1.55733203468062,1.02733204053952,0.656325860082639,0.632426157302297,1.01408562818525,0.760902406380635,1.15029412862172,1.23721424260101,2.05172524798479,0.422703237217229
15,0.911212883604131,0.873709732506693,1.07250232455569,0.73604461972162,1.21188981817891,1.43345825476453,1.7524466296905,0.714360232684799,1.60698563997588,1.54531566160979,1.1945736377807,0.96765845490421,1.08613845147282,0.994859820423663,0.727336397205192,1.00915111129673,1.15201315545238,0.859722082835113,0.661931327084226,1.31754901786128,1.4140121589929,0.987103152797636,1.5618170199641,1.58882346517564,1.12073461742316,0.712504610425749,0.844823932477732,1.21201026646205,2.08881564553613,1.79196367479319,1.6999425162353,1.37094479262627,1.82630699467903,1.00479701615063,1.29168409530255,1.49755490369562,0.895096965453236,0.6496482502253,0.605471204302297,0.978915487456936,0.721513636886584,1.13733138021157,1.15450883766738,1.90247734657503,0.406540328759735
16,0.887113035446799,0.812904621666588,1.04862293033116,0.718961955631297,1.17032676348017,1.38370052372504,1.52353158422426,0.67471394122273,1.48490435211778,1.52691728360979,1.1719187260539,0.932344833814308,0.922787213132136,0.920002003607243,0.716405991249555,0.97520068006044,1.12054262786055,0.816978760493953,0.568670945973058,1.20683075497923,1.36125792446042,0.955151115519303,1.52731529018867,1.34664776618456,1.04111728418698,0.682242267989921,0.811359564831106,1.1822763445473,1.95493378132377,1.64027740133677,1.52258790541579,1.21854088322886,1.76928130033497,0.910243153864654,1.22002132686129,1.43864955713795,0.82225674990036,0.609524845979549,0.555198814302297,0.940506758456937,0.694497696302068,1.11747495862172,1.08524941150702,1.77705177543925,0.393447047574794
17,0.879865759889134,0.792206374037454,0.979022519193845,0.706086352631298,1.07982856185574,1.25219208677278,1.42968311884958,0.640452760970022,1.36545771093355,1.39051631883198,1.13620801772078,0.896112054139944,0.813790842163537,0.871407601802978,0.691032291888556,0.93399539253104,1.06412341150107,0.787296977661825,0.50217743695098,1.09803029421704,1.27961905347634,0.890869720038877,1.45074624751223,1.19097691300899,0.986153394108579,0.631033537989922,0.756451618861069,1.139399651572,1.84905823751951,1.43259227025302,1.31498672576701,1.07694800863901,1.712994885468,0.884930981997429,1.14105682777573,1.40165618063714,0.773279861177172,0.544320638225301,0.522650742302298,0.897338147456937,0.675188370203309,1.11701200662172,1.01618109991312,1.6522259037531,0.380136296073133
18,0.871257688446799,0.735656989144983,0.909588284836896,0.700303392833784,1.03740717691801,1.16998445007213,1.42150541284958,0.63329665700237,1.24922392104828,1.29414943314712,1.08961354230214,0.856385505158378,0.706916001128271,0.786686342802978,0.671071065944165,0.897776211852511,1.00027907385339,0.76354452752905,0.467663545436147,0.990958678392031,1.19596616046514,0.842864991563863,1.31051016478734,1.07318468761048,0.894305829008747,0.572169757716955,0.708454354727779,1.08796977312916,1.71203380111384,1.38427939338386,1.21595775555456,1.0199910234891,1.615720849468,0.839765308121418,1.05848043147204,1.3524963611948,0.668057228877348,0.517902966225301,0.514809658310068,0.87058675669079,0.656117067195946,1.08875474462172,0.956676682833796,1.55189207128924,0.361461294378351
19,0.879220267446798,0.664328898863146,0.847884675897386,0.689912950806998,0.950009905671463,1.05131370551642,1.24941953869049,0.586430544310069,1.13678118708704,1.12577610741882,1.07784174126519,0.813574781531352,0.669834122445825,0.745753720215111,0.66284951267102,0.820113386495878,0.916346067962609,0.732174157493953,0.424757481499235,0.882145778340224,1.07421801319483,0.810091632619007,1.17243851759073,0.985496154291932,0.828575974160085,0.532201573114402,0.6746745025342,1.0437295696747,1.6607011605195,1.37364366279743,1.11358600496875,0.946870960643008,1.493394126468,0.814837442162226,1.01470510760481,1.33549576087098,0.589178406739979,0.492656490487563,0.513441486310068,0.865090645631001,0.643291045195946,1.0728185770281,0.896904100480518,1.45228005053474,0.341528150426296
20,0.834006517014446,0.610536532192287,0.820316830034703,0.664013843321113,0.931309993223046,1.03059631912744,1.09032389087175,0.550362605263383,1.02870771367493,0.984985452418821,1.00838889784524,0.767458722800546,0.623777173867072,0.686776548698694,0.668088594890843,0.777642203211145,0.84899232108816,0.716999472691816,0.322461278959198,0.811845712511751,0.975154917473894,0.758215462538246,1.12389077698283,0.905711524661708,0.762136313391979,0.504838998481316,0.65069933001759,0.994166767316748,1.5063374915195,1.26120351715247,0.958623249164874,0.920436747078891,1.42724437233497,0.804179950451239,1.00678478060481,1.31096289271778,0.527629653491667,0.484471882593272,0.493836254222237,0.841686531778622,0.614374232880218,1.0564358240281,0.842639294847016,1.35852744135134,0.326751148342693
21,0.811371072665646,0.576208421926106,0.768305190136783,0.632124448333287,0.87977563211456,0.958804453769606,1.0678186694229,0.529598188186282,0.925581705437029,0.881679449418821,0.969084857840026,0.718569046279237,0.595885033154664,0.649860334358992,0.665044772619689,0.741350594007957,0.802582690479859,0.688828796967887,0.267367441711515,0.796032430888304,0.849120833247636,0.71886754562642,1.03700581798283,0.852910479335306,0.733827876141163,0.467298078457542,0.642852525017589,0.964075296257361,1.40306353013665,1.17382143534228,0.839380401164874,0.874636246237684,1.36820947929772,0.794196288905913,0.991874683773012,1.2782257000416,0.500921579665416,0.46412322597955,0.481249862976486,0.824521040778622,0.603287106576119,1.0582007700281,0.799453674840228,1.2886038345273,0.310303515153151
22,0.781496826080318,0.510440039919647,0.715435624935599,0.631307497683029,0.845888559288151,0.905399238769607,1.00285082328294,0.527435006264363,0.827981366998412,0.806346908704796,0.926513706216435,0.694754384487136,0.57395146096936,0.60540435311256,0.647261920135382,0.731027615279647,0.788276910682345,0.64711370229541,0.240915761277019,0.771910210159578,0.771633627130733,0.69815711341997,0.945960761982833,0.809001918483212,0.69162983216483,0.451698088094326,0.60719825701759,0.934617995257361,1.31277410367644,1.12042920553889,0.733822525059078,0.850187542247409,1.34356241816995,0.758724322855244,0.98961556578445,1.24440122391352,0.50626061812953,0.45118087097955,0.468517566976486,0.790803803099131,0.576236302110768,1.0364517390281,0.762506838912434,1.23053406442881,0.294479613396063
23,0.765866848505459,0.476488282732246,0.665426643328218,0.639181519701596,0.804028867262568,0.850304283124309,0.959243862053823,0.503872639578655,0.736484902984168,0.730876712704796,0.886598583389191,0.664392795841839,0.551409950087145,0.588394450456326,0.621939564852765,0.695364392718353,0.758631952553355,0.621224365425984,0.231294718835617,0.713886397641206,0.690867413661248,0.66385490841997,0.890095433982832,0.772586113661874,0.652057457389871,0.428181496534201,0.58882773201759,0.911395673089489,1.18581014579994,1.12662771667621,0.666616248598246,0.848067765481721,1.28705325816995,0.740075023849067,0.970753994604809,1.20363726623734,0.462634762696531,0.422362398607323,0.44174679010926,0.743639212607777,0.559596277558622,1.0206589745907,0.72639950917897,1.17727082832896,0.275528190028977
24,0.739465973732224,0.456187888025302,0.591891603474484,0.629507003810907,0.76567677001878,0.798022952124309,0.888491739036277,0.484021875410452,0.65167051801938,0.625010159506652,0.874428112471068,0.646102062485721,0.526320469109246,0.586032177905897,0.598969901723422,0.674524422804402,0.722848644778448,0.609236301197091,0.217496172626755,0.695022274461215,0.637554886594936,0.62398458841997,0.85426785492776,0.72732924697677,0.623997881961167,0.420157758534201,0.54792555901759,0.855807130563424,1.10296826479994,1.06023528767621,0.599415319721298,0.827294068961434,1.24254383858027,0.742991678528296,0.93383630160481,1.16192990230075,0.447139896098649,0.41365620097955,0.432088578832367,0.707418084223665,0.542918750455867,1.0124647680281,0.691638698908897,1.12401067738429,0.259266720433508
25,0.724484693295411,0.43996699802839,0.582265003505525,0.62525899657201,0.713225808154389,0.715542408187911,0.825013419333044,0.481279869402998,0.57411641672913,0.526369464301274,0.855934922490152,0.62949959248572,0.52510625307109,0.567314575822431,0.587751263532733,0.617479419742675,0.697669710359503,0.582886644705738,0.197687499296816,0.650631101455693,0.613238070071209,0.60649303339618,0.821966974494441,0.705703417212126,0.622122104424283,0.425191845534201,0.52727516701759,0.824705478287352,0.99777515278182,0.980982915538889,0.563954555271382,0.827149094753411,1.16963382373432,0.71087550082734,0.915279846959512,1.10393710490813,0.412050928098649,0.4092576319936,0.426445366832367,0.677258198456829,0.536767929455867,0.956174096590705,0.66046314652759,1.06115358933221,0.259772703722974
26,0.673192003862796,0.397736132551623,0.553331187759812,0.586171652518379,0.662113043550996,0.643740990187911,0.731559332884138,0.479264502462669,0.504400803738501,0.431972804301275,0.83033433301759,0.640473058970526,0.530406369812436,0.53914562751769,0.566468228601846,0.571731878376698,0.68154370304751,0.552971862189321,0.197304807410209,0.574691303916215,0.592146001817435,0.584735086629343,0.77565209761843,0.670676677472179,0.581100399212058,0.412430595587401,0.494568506880272,0.801766782277627,0.932616962682412,0.944845072538889,0.524836114404574,0.804139649886186,1.14723813956215,0.725230605228488,0.89320913460481,1.06767311622849,0.381222881028536,0.3863576619936,0.405597744573541,0.64927295984094,0.53439088682975,0.916292429028103,0.627867334050626,1.02023055397814,0.235504114123109
27,0.594902584562489,0.36547760462829,0.521348064215513,0.551149709619378,0.643220003901188,0.557859960296823,0.687081921287774,0.457983763867859,0.44310188367258,0.382317603350293,0.82776772201759,0.613373123861019,0.530103925923535,0.513735262269927,0.563553891233762,0.533174399326865,0.654305732639845,0.545042289385057,0.189187009255322,0.537505260651874,0.550527293572964,0.568472858370516,0.734882002033811,0.655512654033489,0.579528203773468,0.408387414534201,0.479393885880272,0.777986093610641,0.901015174682412,0.902457797538889,0.482135326694386,0.778179370886185,1.11909502269299,0.72363127949819,0.882045585120005,1.04066723234279,0.339470779357475,0.376870522372169,0.413389045699592,0.647936152456829,0.518600373198083,0.879814948590704,0.602108364201775,0.990336879244168,0.213879849159382
28,0.546936225632043,0.344155075184219,0.475768458832269,0.530677831550265,0.602478754475697,0.47947802553514,0.615365117558343,0.400696609645237,0.390797861156446,0.348684226506653,0.79537367101759,0.612303167970526,0.537878293774111,0.512341963339813,0.544173420066268,0.482742923675447,0.649894184902937,0.511650519189321,0.158177432738712,0.517614879651874,0.516167769056546,0.565441441653133,0.708478976420162,0.621249389290155,0.552825355416571,0.39337244501759,0.484837312880273,0.752953508890946,0.842652694492783,0.841711258538889,0.440088771694385,0.773472747886186,1.07088964114959,0.715425433182822,0.876434101120005,1.00788943567856,0.32639814897466,0.360135866372169,0.416652029832367,0.628925738332293,0.493033752198083,0.862167565590704,0.57506486990328,0.957374360144578,0.192755379661983
29,0.500711776007916,0.323847931933236,0.452868466987923,0.492479870081934,0.601763224494807,0.457478978952329,0.594918110958124,0.417072263895783,0.348066940815186,0.322070124350293,0.785059863272891,0.599130185487137,0.534405326906236,0.503383795778575,0.546930198036098,0.4449116141324,0.633689200433666,0.505448510901475,0.148001099255322,0.478444710651874,0.492556876435072,0.542081701653133,0.695137741420162,0.563696289746248,0.538558947771006,0.404429207534201,0.468395762880273,0.725967875172175,0.808696485068827,0.817539948435799,0.407937895798589,0.755550909753411,1.01386560274382,0.682284986967547,0.870182253120005,0.966895691829312,0.31080029196822,0.344691649372169,0.404263167832367,0.614150789143491,0.495447973791701,0.840743570455866,0.554724217122203,0.928189737181201,0.181258697063205
30,0.470898326168292,0.329098529641736,0.436101680734382,0.487789606532071,0.603920786845119,0.44815465672906,0.568471934449081,0.420084057495237,0.31548732727388,0.325814657262461,0.766181590272891,0.569564235487137,0.516018769412619,0.462478995918893,0.52085117075512,0.434286541252288,0.620224332934359,0.49919088971979,0.132223676364497,0.442471990651874,0.478901324374842,0.549450922204283,0.66566850225229,0.516892142871538,0.531141420646478,0.405336298534201,0.446041873840784,0.712471286604971,0.791283158219575,0.781544412039393,0.391908450582066,0.719374899081921,1.00863991172523,0.668419164792961,0.865509866765303,0.909246404823813,0.308970415683748,0.327064749993601,0.388080057956357,0.589881070244462,0.496039703791701,0.818765580714692,0.53761669624366,0.903003754875948,0.172229637611371
31,0.393589079651874,0.325910283641736,0.442564878971869,0.482546069765234,0.605857334079431,0.417505577964503,0.551291113487979,0.426853604722304,0.293637225157613,0.285486493976486,0.758224123410209,0.551077160487137,0.488117008355892,0.454050974243976,0.519513284371009,0.418820395283094,0.618139990718394,0.481131988294094,0.111241827364496,0.41785067684761,0.494132778498229,0.549200510204283,0.650943546252289,0.480784018265064,0.517854623742784,0.41057571901759,0.430669828880273,0.71553461572984,0.725986937081993,0.755714855330525,0.389023923513298,0.701767260081921,1.00291745204332,0.660821364204283,0.843862575224494,0.852553770254106,0.280377158379124,0.305101721993601,0.360887055956357,0.580375866244462,0.497842582791701,0.816218494714693,0.521543637558873,0.886464339033846,0.1566229360839
32,0.424889738651874,0.3371031476203,0.434398231508825,0.455283601567302,0.594224748942114,0.397800075409996,0.523346153455559,0.422719565793308,0.283094839091468,0.276695188197092,0.737712402894323,0.525253564002332,0.444503567740003,0.439851230602169,0.589297220541616,0.409757485283094,0.608325380837409,0.467278749478127,0.100742964173575,0.380104711651874,0.448126213302493,0.525912938921666,0.64178823025229,0.455334017105106,0.493063064853502,0.40254771601759,0.406706431880273,0.691184330162635,0.679451249205983,0.715733918804461,0.385191572774111,0.686128904081921,0.915318266281133,0.639950836463109,0.799285554224494,0.806365742728934,0.25905240063795,0.273003729372169,0.351461326425985,0.572828164310268,0.497181984879532,0.81660258530831,0.50373167145266,0.85157861877773,0.15588472412759
33,0.437830120968598,0.329883530638476,0.445694428712899,0.413094897567303,0.590338549465708,0.360040710397299,0.525026410507221,0.409650052722305,0.278750268130957,0.259260926197092,0.717845850894322,0.459464397002332,0.428458392457386,0.421607652195787,0.524764371423227,0.40991815119509,0.580731819961557,0.446152490901475,0.0938151654278977,0.354402580081922,0.450795955847609,0.538255423921666,0.610194336726225,0.418925778371663,0.455652911474933,0.395804590017591,0.384621628880273,0.669076956124612,0.646261468141092,0.679623576292563,0.376153216796382,0.660079453081921,0.860571505277974,0.608135426463109,0.768286374224494,0.779409199740117,0.222926482231569,0.258500987800642,0.353372851425985,0.558378569177075,0.478154985562808,0.796024128991586,0.483444297479187,0.81862431445977,0.148264280498605
34,0.442260747651874,0.320880896863495,0.435052084867744,0.401179125020297,0.557597384184819,0.32089443412245,0.506574452521271,0.379814765205376,0.265261327475579,0.26460436759854,0.681504183272891,0.466186276002332,0.411953784545217,0.413294796846791,0.52279826175512,0.40251175519509,0.565547330670932,0.450714671602116,0.0818292667424181,0.31330441084761,0.4374307665342,0.540625355921666,0.56162854325229,0.401397196631425,0.437861881434865,0.395625963017591,0.379215720880273,0.65630168772984,0.623061039205983,0.632244483003488,0.373974588180493,0.640831360644523,0.794319577081424,0.57655871977411,0.743936473665981,0.756142660073063,0.1989421213224,0.251927193605333,0.33710237323325,0.552513486505577,0.474450069562808,0.760862750991586,0.46614839031229,0.786869724672433,0.145427055952146
35,0.433140534651874,0.301871243,0.425984629194558,0.380759664852425,0.560394208668209,0.316745132472161,0.491185697533859,0.392851006205376,0.26136125057867,0.258081403705739,0.65794814883072,0.397071576950752,0.375749585457386,0.40252364901759,0.499499404587248,0.392324788472903,0.546979280157526,0.408182891294094,0.0705916899443154,0.31398910184761,0.4274746085342,0.517848496921666,0.512890190813678,0.373946313098179,0.422707084138822,0.37038867801759,0.352504722880273,0.634262210295411,0.584299241729256,0.586394665478049,0.354302240180493,0.63289969347454,0.739520145071566,0.57104967877411,0.743558784734898,0.700662179740117,0.200882913635809,0.247290981372169,0.31820925923325,0.548932184056727,0.475991402071455,0.712289618079417,0.446715673553354,0.752863115693718,0.14056823141299
36,0.42212653684761,0.3097782767975,0.401209761823866,0.366503601852425,0.538005466901373,0.30062895882489,0.458116686574431,0.382536846404868,0.259697110049622,0.251073407575661,0.6333442051698,0.368958881480705,0.346598763740003,0.38970201101759,0.462296163569831,0.371169126094544,0.526599750466236,0.418269211856696,0.0685599409365447,0.31360996784761,0.444054746419132,0.495287909180493,0.480850516163624,0.365584581934725,0.393844325076705,0.36048560601759,0.330265187880273,0.61463747257354,0.580438316729256,0.556221788938079,0.350819662643537,0.607212797890847,0.704815880856687,0.54956506077411,0.7570644862975,0.675469229241115,0.18634471011058,0.244578860605333,0.316003031804471,0.527135299827834,0.453724134743767,0.669230039588065,0.431420814807703,0.725722387564131,0.137119242051274
37,0.396624829847609,0.3059037697975,0.420207921686548,0.354564930357307,0.546406108668209,0.282382947357096,0.448081316494373,0.400200044524603,0.255338360116594,0.241617968197092,0.597640081169801,0.349350248210872,0.336216798324194,0.40208227401759,0.435782754778567,0.355747926094544,0.518974620199614,0.389875398588066,0.0833558583039085,0.29921972284761,0.434958612668209,0.478288490180493,0.458303038689689,0.347562343830015,0.378386416303197,0.346575604017591,0.320904384770766,0.594013022028102,0.563795084092234,0.526497282970569,0.345818757643537,0.58187738880283,0.707096287164731,0.527123944854171,0.775345538734898,0.648213386632976,0.181230971914844,0.243987209351792,0.315693015829728,0.504941910268914,0.428387408465709,0.628060100588064,0.419425761886034,0.706065463301551,0.132786060470517
